,tanggal,pm10,pm25,so2,co,o3,no2,co2
310,2022-09-03,66.46583,85.814674,28.24644,11.794397,29.371733,30.907406,1722.9735
311,2022-09-04,63.964397,88.54995,27.836462,11.766718,33.763947,30.534868,1681.6813
312,2022-09-05,62.997334,87.26989,27.242693,11.232732,30.722597,31.289986,1701.1893
313,2022-09-06,65.31078,87.42751,27.764908,11.455776,30.24404,30.952967,1710.1471
314,2022-09-07,61.981968,91.74204,28.396343,11.056477,30.609398,30.583984,1703.1029
315,2022-09-08,64.606476,85.33903,28.810125,11.181938,26.705648,28.521585,1633.7704
316,2022-09-09,59.960575,79.44501,27.42927,11.659577,26.603624,28.475998,1734.0852
317,2022-09-10,58.789616,74.57763,26.404226,11.722843,26.442036,27.252363,1692.2004
318,2022-09-11,54.98467,75.76403,27.728552,11.193708,25.158804,26.211784,1601.4755
319,2022-09-12,57.643116,80.74207,29.246244,11.014509,26.891268,27.512638,1583.9467
320,2022-09-13,59.306904,80.99734,28.058727,10.741123,25.679998,28.46397,1548.5868
321,2022-09-14,54.69292,76.83952,27.713694,9.836594,25.060503,27.158752,1531.265
322,2022-09-15,54.833023,61.539753,26.253687,10.131481,22.897528,27.916142,1498.5751
323,2022-09-16,49.280277,68.883766,28.783783,10.551423,25.489885,29.949982,1677.6902
324,2022-09-17,53.643574,72.53518,27.731863,11.073923,23.875658,29.389418,1670.521
325,2022-09-18,50.158203,70.24857,28.500957,9.891384,23.765722,24.863632,1489.9423
326,2022-09-19,47.79037,69.28161,27.571722,9.575333,23.624748,26.381771,1354.9766
327,2022-09-20,50.338875,74.98949,27.711111,8.829486,25.001085,25.373701,1327.2601
328,2022-09-21,48.378265,73.95646,28.363592,8.840939,23.085901,24.794254,1397.1237
329,2022-09-22,54.581593,69.64356,27.579655,9.626947,25.626055,25.431936,1492.9347
330,2022-09-23,49.295895,72.28289,28.95389,9.127498,24.289839,25.81799,1447.6449
331,2022-09-24,51.151867,77.5772,27.96258,9.574862,26.638412,23.559355,1382.8103
332,2022-09-25,54.637703,73.908516,29.88149,8.87389,24.643652,24.84668,1327.3536
333,2022-09-26,53.539513,71.43992,29.924349,8.134899,25.898226,26.299328,1207.7373
334,2022-09-27,51.886147,74.38683,29.314001,7.8529415,25.418716,25.624275,1191.8336
335,2022-09-28,54.321304,74.97197,27.937426,8.01433,24.560163,26.913326,1274.628
336,2022-09-29,52.397774,72.079124,27.695913,8.912689,24.928999,26.441275,1312.5138
337,2022-09-30,51.141506,73.94825,28.089548,9.130328,25.360128,23.95019,1342.9366
338,2022-10-01,55.138847,80.88681,28.275955,9.850494,27.637203,25.072182,1401.5026
339,2022-10-02,54.184128,82.138435,29.551422,9.763073,27.055704,26.364586,1349.5592
340,2022-10-03,56.615993,82.36841,29.868925,9.525576,28.434744,28.321037,1366.309
341,2022-10-04,59.34145,79.7131,30.18952,10.01474,28.375925,29.426357,1380.7555
342,2022-10-05,59.09989,82.37437,28.92365,9.940229,30.24055,31.749258,1451.5331
343,2022-10-06,60.12241,76.48971,28.178877,10.076787,30.639914,32.974514,1512.985
344,2022-10-07,60.114212,80.03863,30.641947,10.632825,29.388504,33.383564,1575.7115
345,2022-10-08,57.30837,79.51951,29.87627,10.054905,28.104368,31.691517,1502.58
346,2022-10-09,57.690628,79.62644,30.542036,10.462118,27.432333,30.487368,1511.3582
347,2022-10-10,58.013298,77.01316,28.455172,10.078878,28.670198,30.887064,1486.7661
348,2022-10-11,54.472244,82.736,30.429956,9.714418,29.556667,29.052603,1426.8031
349,2022-10-12,58.087116,79.44967,29.469927,9.798288,29.480341,29.414263,1427.7812
350,2022-10-13,58.221073,77.638176,32.40034,9.529693,26.653635,30.542282,1383.3303
351,2022-10-14,53.451317,74.22399,31.888227,9.072651,27.02915,30.071556,1345.9305
352,2022-10-15,58.13711,78.66001,30.725565,9.552508,30.376444,28.610312,1369.7418
353,2022-10-16,58.88461,87.43393,30.644583,9.740905,30.456583,30.308891,1402.0117
354,2022-10-17,61.96336,89.88218,30.438387,10.491866,28.197393,31.241901,1487.145
355,2022-10-18,62.00371,85.442924,30.558947,10.272281,31.94855,31.458199,1523.8817
356,2022-10-19,61.360653,73.034874,29.475256,9.901138,26.9382,30.656685,1421.4408
357,2022-10-20,55.850807,72.34159,29.400965,10.415667,24.517014,32.934227,1494.8595
358,2022-10-21,55.5835,68.61335,29.04954,10.843149,25.54864,32.807983,1520.3469
359,2022-10-22,51.21037,74.75361,31.328478,9.91909,25.48284,31.96801,1553.3451
360,2022-10-23,51.128414,84.20023,28.718649,11.21181,21.905783,32.03328,1689.1797
361,2022-10-24,56.12905,85.780365,30.047373,11.564256,22.760103,31.728474,1704.67
362,2022-10-25,51.887424,82.251564,29.582912,10.970015,23.360802,28.860516,1666.3668
363,2022-10-26,56.488155,78.442024,27.473536,12.057017,22.62728,31.515339,1744.8578
364,2022-10-27,53.222805,76.80884,29.33343,11.961374,22.943977,34.37071,1690.7493
365,2022-10-28,54.940342,74.06731,28.399717,11.776177,23.419752,35.870697,1786.9828
366,2022-10-29,56.051533,69.59517,28.751966,13.491791,23.802473,35.54229,1915.9646
367,2022-10-30,51.792507,75.05361,28.9515,13.698701,22.228783,37.45401,1963.4363
368,2022-10-31,54.661465,77.31007,28.818132,13.1955185,24.20606,37.062386,1944.0021
369,2022-11-01,54.680157,75.839714,29.532843,13.549105,23.56501,36.43379,1923.8495
370,2022-11-02,53.582924,80.20236,29.179293,13.372293,23.278875,36.37087,1908.8523
371,2022-11-03,55.03816,75.64022,29.042974,13.734454,22.059807,37.009724,2007.6775
372,2022-11-04,52.363083,69.441055,30.598207,13.384319,22.000391,35.537746,2065.9038
373,2022-11-05,53.287834,72.74304,29.797913,14.447044,25.125326,36.49921,2117.0974
374,2022-11-06,53.810646,75.62753,30.658182,15.098116,22.238535,36.885235,2153.43
375,2022-11-07,54.439205,73.839226,29.629356,14.67557,23.3328,36.862873,2126.231
376,2022-11-08,53.116528,63.870014,30.235441,13.363142,22.312895,35.47027,1946.8436
377,2022-11-09,47.281933,65.17003,29.716074,12.988873,20.880274,36.59702,1927.2793
378,2022-11-10,49.71928,70.762924,30.226355,13.692193,20.879663,38.515804,2034.0297
379,2022-11-11,50.904472,66.32954,31.179167,13.267307,18.262766,35.85174,1967.2216
380,2022-11-12,44.51069,62.90189,33.279167,12.520109,18.398817,31.94524,1927.0807
381,2022-11-13,45.917465,60.707687,33.280262,12.284084,15.635585,29.565094,1836.9005
382,2022-11-14,41.411373,64.80908,33.1979,11.566285,20.477144,27.753561,1924.5724
383,2022-11-15,46.551968,61.290234,28.709902,12.697581,17.646383,23.808048,1886.4939
384,2022-11-16,42.767334,52.885685,32.105114,10.757946,16.49952,18.925425,1626.1578
385,2022-11-17,34.630093,50.45825,30.549486,9.982288,14.800173,15.944282,1552.695
386,2022-11-18,41.78601,61.141834,36.315228,11.025465,16.684523,14.267938,1645.7966
387,2022-11-19,42.581593,65.05089,37.68439,11.508486,16.811005,11.43965,1789.7129
388,2022-11-20,43.23199,53.72205,35.331013,11.024872,15.58105,9.027692,1659.8888
389,2022-11-21,35.352917,47.42915,34.132492,9.295816,14.799874,7.015348,1454.0504
390,2022-11-22,36.531895,53.493797,33.184643,9.927459,14.674728,7.5655074,1544.2284
391,2022-11-23,38.587265,51.401474,36.113724,10.096144,14.414519,7.263016,1495.7771
392,2022-11-24,36.238842,42.135086,32.08366,9.427796,14.559184,6.8778234,1414.3541
393,2022-11-25,31.029385,43.193672,33.069157,8.638546,14.073252,6.4229894,1324.8224
394,2022-11-26,28.572626,53.526207,34.150875,8.654317,13.548074,6.4890933,1385.8348
395,2022-11-27,35.253246,54.475067,36.902115,8.294047,12.000622,5.626222,1473.037
396,2022-11-28,33.20008,43.325,34.42629,10.017966,11.076873,5.315471,1450.9723
397,2022-11-29,27.283516,33.574345,30.787546,8.109218,12.248511,5.2985244,1205.9261
398,2022-11-30,26.46909,33.570656,31.655111,8.123325,11.165978,5.5178857,1155.9213
399,2022-12-01,28.830496,39.858105,32.01803,8.240237,12.916337,5.747041,1234.2584
400,2022-12-02,31.88304,48.27148,32.227642,8.524782,11.834597,5.9566307,1318.6864
401,2022-12-03,30.303911,44.512638,31.843176,8.539709,12.802947,5.8546796,1312.7272
402,2022-12-04,30.64063,37.315193,25.907415,10.134217,10.091102,7.722121,1451.413
403,2022-12-05,36.345875,40.808277,28.08794,10.688219,13.684017,12.017211,1542.7273
404,2022-12-06,34.901295,47.890553,31.428307,11.601808,12.918878,7.9739175,1554.0726
405,2022-12-07,38.090054,52.57642,39.7811,13.138009,13.452296,12.476014,1721.8668
406,2022-12-08,41.31879,46.4906,31.254162,13.35183,13.632403,13.564228,1711.5253
407,2022-12-09,32.88117,48.36198,30.19778,12.911627,15.01809,14.069465,1985.6747
408,2022-12-10,47.0917,47.512165,28.484926,13.526959,15.808524,12.092527,1913.0487
409,2022-12-11,38.063126,56.069397,35.8412,13.048162,16.166716,13.32724,1965.0123
410,2022-12-12,41.91472,46.36977,35.30354,11.98313,18.104288,12.247574,1907.9684
411,2022-12-13,41.737335,52.91812,29.272593,13.780001,16.490896,10.854811,2090.608
412,2022-12-14,35.903618,55.132347,34.569965,12.288632,17.89717,9.243318,1977.0433
413,2022-12-15,42.23627,56.460896,40.36164,12.98964,17.425055,9.3360405,1913.5201
414,2022-12-16,41.393024,55.214417,43.095467,13.879468,18.542265,9.622588,2079.215
415,2022-12-17,45.87515,65.53373,38.211754,14.632486,17.595861,9.524597,2017.8141
416,2022-12-18,42.857803,63.499165,36.373096,15.233906,19.033812,9.313656,2153.364
417,2022-12-19,50.754517,59.408257,38.25597,15.006313,20.101587,9.3753805,2069.4038
418,2022-12-20,46.175438,66.27461,40.01414,16.82969,21.499557,10.535039,2354.3381
419,2022-12-21,53.25622,65.52887,37.256542,15.587269,21.068525,11.941264,2286.8608
420,2022-12-22,52.012722,67.73513,39.19266,16.5815,22.797823,12.117696,2482.97
421,2022-12-23,52.3753,72.757774,43.165913,18.591042,23.516268,13.822455,2615.943
422,2022-12-24,56.45733,77.85662,47.736202,18.939234,23.571379,13.78177,2711.7327
423,2022-12-25,53.173355,69.06206,47.17259,17.300467,21.997301,13.218563,2733.718
424,2022-12-26,51.68134,65.77725,44.92096,18.180052,21.009104,12.824853,2580.9807
425,2022-12-27,50.912945,65.65934,46.331047,16.405552,21.711351,13.825734,2409.915
426,2022-12-28,47.020985,71.234215,49.82375,15.146335,19.382364,13.93495,2459.8174
427,2022-12-29,53.066586,66.52421,49.78353,16.681047,20.296303,13.580142,2492.339
428,2022-12-30,46.00035,63.618176,51.679516,14.063143,21.163157,12.293365,2245.3865
429,2022-12-31,41.733833,67.16204,50.57945,13.574902,20.210634,11.981824,2192.282
